"","location","price","mdy","timestamp","last4ccnum","H","loyaltynum"
"1778","Shoppers' Delight",258.43,2014-01-09,2014-01-09 21:13:00,2681,"21","L1107"
"1779","Shoppers' Delight",269.33,2014-01-17,NA,NA,NA,"L3572"
"1780","Shoppers' Delight",279.53,2014-01-10,2014-01-10 20:17:00,7819,"20","L5259"
"1781","Shoppers' Delight",289.33,2014-01-17,2014-01-17 20:21:00,1286,"20",NA
"1782","Shoppers' Delight",293.67,2014-01-06,2014-01-06 20:49:00,7354,"20","L9254"
"1783","Stewart and Sons Fabrication",278.52,2014-01-14,2014-01-14 11:55:00,9735,"11","L9633"
"1784","Stewart and Sons Fabrication",540.19,2014-01-14,NA,NA,NA,"L7761"
"1785","Stewart and Sons Fabrication",600.19,2014-01-14,2014-01-14 11:01:00,3506,"11",NA
"1786","Stewart and Sons Fabrication",860.3,2014-01-16,NA,NA,NA,"L7761"
"1787","Stewart and Sons Fabrication",918.6,2014-01-09,2014-01-09 15:00:00,2276,"15","L3317"
"1788","Stewart and Sons Fabrication",940.3,2014-01-16,2014-01-16 11:06:00,3506,"11",NA
"1789","Stewart and Sons Fabrication",962.2,2014-01-07,2014-01-07 15:03:00,2276,"15",NA
"1790","Stewart and Sons Fabrication",1015.65,2014-01-09,2014-01-09 10:38:00,3506,"10","L7761"
"1791","Stewart and Sons Fabrication",1200.9,2014-01-07,2014-01-07 10:05:00,3506,"10","L7761"
"1792","Stewart and Sons Fabrication",1673.77,2014-01-08,2014-01-08 11:58:00,9735,"11","L9633"
"1793","Stewart and Sons Fabrication",1738.26,2014-01-08,2014-01-08 11:28:00,9152,"11","L5485"
"1794","Stewart and Sons Fabrication",1753.17,2014-01-17,2014-01-17 11:32:00,9735,"11","L9633"
"1795","Stewart and Sons Fabrication",1783.33,2014-01-07,NA,NA,NA,"L9633"
"1796","Stewart and Sons Fabrication",1843.33,2014-01-07,2014-01-07 11:31:00,9735,"11",NA
"1797","Stewart and Sons Fabrication",2144.62,2014-01-06,2014-01-06 11:33:00,9735,"11","L9633"
"1798","Stewart and Sons Fabrication",3544,2014-01-09,2014-01-09 11:37:00,9735,"11","L9633"
"1799","Stewart and Sons Fabrication",4071.95,2014-01-13,NA,NA,NA,"L9633"
"1800","Stewart and Sons Fabrication",4074.1,2014-01-10,2014-01-10 11:49:00,9735,"11","L9633"
"1801","Stewart and Sons Fabrication",4195.49,2014-01-10,2014-01-10 12:10:00,9614,"12","L5924"
"1802","Stewart and Sons Fabrication",4485.38,2014-01-15,NA,NA,NA,"L5485"
"1803","Stewart and Sons Fabrication",4543.31,2014-01-16,2014-01-16 11:45:00,9735,"11","L9633"
"1804","Stewart and Sons Fabrication",4545.38,2014-01-15,2014-01-15 11:18:00,9152,"11",NA
"1805","Stewart and Sons Fabrication",4740.68,2014-01-15,2014-01-15 11:44:00,9735,"11",NA
"1806","U-Pump",55.25,2014-01-13,2014-01-13 13:18:00,9551,"13",NA
"1807","U-Pump",59.51,2014-01-06,2014-01-06 17:28:00,3484,"17","L2490"
